CountryCode,subset,question_code,question_label,answer,percentage,notes
France,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,18,
France,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,72,
France,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,10,
Croatia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,31,[0]
Croatia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,57,
Croatia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,11,[0]
Hungary,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,13,[0]
Hungary,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,82,
Hungary,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,6,[0]
Ireland,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,24,[0]
Ireland,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,70,
Ireland,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,6,[0]
Italy,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,20,
Italy,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,71,
Italy,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,9,
Lithuania,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,22,[0]
Lithuania,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,59,[0]
Lithuania,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,19,[0]
Luxembourg,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,:, [1] 
Luxembourg,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,:, [1] 
Luxembourg,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,:, [1] 
Latvia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,24,[0]
Latvia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,68,[0]
Latvia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,9,[0]
Malta,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,:, [1] 
Malta,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,:, [1] 
Malta,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,:, [1] 
Netherlands,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,12,[0]
Netherlands,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,77,
Netherlands,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,11,[0]
Poland,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,23,
Poland,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,66,
Poland,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,11,[0]
Portugal,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,22,[0]
Portugal,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,76,[0]
Portugal,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,3,[0]
Romania,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,40,
Romania,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,49,
Romania,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,10,[0]
Sweden,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,14,
Sweden,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,75,
Sweden,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,11,
Slovenia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,:, [1] 
Slovenia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,:, [1] 
Slovenia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,:, [1] 
Slovakia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,25,[0]
Slovakia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,58,
Slovakia,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,18,[0]
United Kingdom,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,24,
United Kingdom,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,70,
United Kingdom,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,6,
Average,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Yes,22,
Average,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",No,69,
Average,Transgender,c2a_c,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Bisexual?",Don`t know,8,
Austria,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,40,
Austria,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,51,
Austria,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,9,[0]
Belgium,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,48,
Belgium,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,42,
Belgium,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,10,[0]
Bulgaria,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,23,[0]
Bulgaria,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,62,[0]
Bulgaria,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,15,[0]
Cyprus,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,:, [1] 
Cyprus,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,:, [1] 
Cyprus,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,:, [1] 
Czech Republic,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,36,
Czech Republic,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,55,
Czech Republic,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,9,[0]
Germany,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,54,
Germany,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,40,
Germany,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,7,
Denmark,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,44,
Denmark,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,47,
Denmark,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,9,[0]
Estonia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,:, [1] 
Estonia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,:, [1] 
Estonia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,:, [1] 
Greece,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,36,
Greece,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,58,
Greece,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,7,[0]
Spain,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,56,
Spain,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,39,
Spain,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,5,[0]
Finland,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,43,
Finland,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,45,
Finland,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,12,
France,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,48,
France,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,45,
France,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,7,
Croatia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,36,
Croatia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,53,
Croatia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,12,[0]
Hungary,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,46,
Hungary,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,48,
Hungary,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,5,[0]
Ireland,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,56,
Ireland,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,38,
Ireland,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,5,[0]
Italy,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,47,
Italy,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,46,
Italy,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,7,
Lithuania,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,55,[0]
Lithuania,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,34,[0]
Lithuania,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,10,[0]
Luxembourg,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,38,[0]
Luxembourg,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,58,[0]
Luxembourg,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,4,[0]
Latvia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,42,[0]
Latvia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,50,[0]
Latvia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,8,[0]
Malta,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,:, [1] 
Malta,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,:, [1] 
Malta,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,:, [1] 
Netherlands,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,42,
Netherlands,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,52,
Netherlands,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,6,[0]
Poland,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,47,
Poland,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,40,
Poland,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,12,
Portugal,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,55,[0]
Portugal,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,40,[0]
Portugal,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,4,[0]
Romania,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,32,
Romania,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,54,
Romania,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,14,[0]
Sweden,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,46,
Sweden,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,48,
Sweden,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,6,
Slovenia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,:, [1] 
Slovenia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,:, [1] 
Slovenia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,:, [1] 
Slovakia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,38,
Slovakia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,46,
Slovakia,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,16,[0]
United Kingdom,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,62,
United Kingdom,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,34,
United Kingdom,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,4,
Average,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Yes,50,
Average,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",No,43,
Average,Transgender,c2a_d,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed because of being perceived as Transgender?",Don`t know,7,
Austria,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,48,
Austria,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,49,
Austria,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,3,[0]
Austria,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,5,
Austria,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,93,
Austria,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,1,[0]
Austria,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,52,
Austria,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,47,
Austria,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,1,[0]
Austria,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,7,[0]
Austria,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,91,
Austria,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,1,[0]
Austria,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,38,
Austria,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,60,
Austria,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,2,[0]
Belgium,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,23,
Belgium,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,76,
Belgium,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,1,[0]
Belgium,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,4,
Belgium,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,95,
Belgium,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,1,
Belgium,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,28,
Belgium,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,70,
Belgium,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,2,[0]
Belgium,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,4,[0]
Belgium,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,94,
Belgium,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,2,[0]
Belgium,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,35,
Belgium,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,62,
Belgium,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,3,[0]
Bulgaria,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,23,
Bulgaria,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,71,
Bulgaria,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,5,[0]
Bulgaria,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,7,
Bulgaria,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,90,
Bulgaria,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,2,[0]
Bulgaria,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,32,
Bulgaria,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,65,
Bulgaria,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,2,[0]
Bulgaria,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,9,[0]
Bulgaria,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,90,
Bulgaria,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,1,[0]
Bulgaria,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,29,
Bulgaria,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,69,
Bulgaria,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,2,[0]
Cyprus,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,34,[0]
Cyprus,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,63,[0]
Cyprus,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,2,[0]
Cyprus,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,6,[0]
Cyprus,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,91,
Cyprus,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,2,[0]
Cyprus,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,:, [1] 
Cyprus,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,:, [1] 
Cyprus,Bisexual women,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,:, [1] 
Cyprus,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,:, [1] 
Cyprus,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,:, [1] 
Cyprus,Bisexual men,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,:, [1] 
Cyprus,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,40,[0]
Cyprus,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,56,[0]
Cyprus,Transgender,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,4,[0]
Czech Republic,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,26,
Czech Republic,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",No,72,
Czech Republic,Lesbian,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Don`t know,1,[0]
Czech Republic,Gay,c2_b,"In the last 12 months, in the country where you live, have you personally felt discriminated against or harassed on the grounds of gender?",Yes,6,
