CountryCode,subset,question_code,question_label,answer,percentage,notes
Malta,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,39,
Malta,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,42,
Malta,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,27,
Malta,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,31,
Malta,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,40,[0]
Malta,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,30,[0]
Malta,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,30,[0]
Malta,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,:, [1] 
Malta,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,:, [1] 
Malta,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,:, [1] 
Malta,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,:, [1] 
Malta,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,:, [1] 
Malta,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,:, [1] 
Netherlands,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,69,
Netherlands,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,7,
Netherlands,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,24,
Netherlands,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,80,
Netherlands,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,6,
Netherlands,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,14,
Netherlands,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,69,
Netherlands,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,8,[0]
Netherlands,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,23,
Netherlands,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,79,
Netherlands,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,8,[0]
Netherlands,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,13,
Netherlands,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,81,
Netherlands,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,5,[0]
Netherlands,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,14,
Poland,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,42,
Poland,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,21,
Poland,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,37,
Poland,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,50,
Poland,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,21,
Poland,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,29,
Poland,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,36,
Poland,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,20,
Poland,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,44,
Poland,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,41,
Poland,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,18,
Poland,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,41,
Poland,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,47,
Poland,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,21,
Poland,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,32,
Portugal,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,48,
Portugal,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,21,
Portugal,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,31,
Portugal,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,52,
Portugal,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,15,
Portugal,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,33,
Portugal,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,42,
Portugal,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,14,
Portugal,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,44,
Portugal,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,56,
Portugal,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,16,
Portugal,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,28,
Portugal,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,47,
Portugal,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,22,[0]
Portugal,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,31,
Romania,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,38,
Romania,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,19,
Romania,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,42,
Romania,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,49,
Romania,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,14,
Romania,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,37,
Romania,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,30,
Romania,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,13,[0]
Romania,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,57,
Romania,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,37,
Romania,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,16,
Romania,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,47,
Romania,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,41,
Romania,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,22,
Romania,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,37,
Sweden,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,83,
Sweden,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,3,[0]
Sweden,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,14,
Sweden,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,86,
Sweden,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,4,
Sweden,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,10,
Sweden,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,74,
Sweden,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,3,[0]
Sweden,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,23,
Sweden,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,77,
Sweden,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,5,[0]
Sweden,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,18,
Sweden,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,84,
Sweden,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,2,[0]
Sweden,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,14,
Slovenia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,52,
Slovenia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,11,[0]
Slovenia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,37,
Slovenia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,66,
Slovenia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,6,
Slovenia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,28,
Slovenia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,61,
Slovenia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,6,[0]
Slovenia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,33,
Slovenia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,58,[0]
Slovenia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,13,[0]
Slovenia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,29,[0]
Slovenia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,69,[0]
Slovenia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,7,[0]
Slovenia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,24,[0]
Slovakia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,48,
Slovakia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,16,
Slovakia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,36,
Slovakia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,48,
Slovakia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,19,
Slovakia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,33,
Slovakia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,26,
Slovakia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,14,[0]
Slovakia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,60,
Slovakia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,43,
Slovakia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,18,[0]
Slovakia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,39,
Slovakia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,40,
Slovakia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,30,
Slovakia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,30,
United Kingdom,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,82,
United Kingdom,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,6,
United Kingdom,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,12,
United Kingdom,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,84,
United Kingdom,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,6,
United Kingdom,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,10,
United Kingdom,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,79,
United Kingdom,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,6,
United Kingdom,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,15,
United Kingdom,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,78,
United Kingdom,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,6,[0]
United Kingdom,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,16,
United Kingdom,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,88,
United Kingdom,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,4,
United Kingdom,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,8,
Average,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,53,
Average,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,17,
Average,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,30,
Average,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,58,
Average,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,17,
Average,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,26,
Average,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,49,
Average,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,15,
Average,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,36,
Average,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,53,
Average,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,17,
Average,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,29,
Average,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,58,
Average,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,17,
Average,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,25,
Austria,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,33,
Austria,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,13,
Austria,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,54,
Austria,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,34,
Austria,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,16,
Austria,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,50,
Austria,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,39,
Austria,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,10,[0]
Austria,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,51,
Austria,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,32,
Austria,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,17,
Austria,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,51,
Austria,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,44,
Austria,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,20,
Austria,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,36,
Belgium,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,43,
Belgium,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,4,[0]
Belgium,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,52,
Belgium,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,50,
Belgium,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,6,
Belgium,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,45,
Belgium,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,36,
Belgium,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,4,[0]
Belgium,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,60,
Belgium,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,54,
Belgium,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,9,[0]
Belgium,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,36,
Belgium,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,42,
Belgium,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,19,
Belgium,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,39,
Bulgaria,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,22,
Bulgaria,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,32,
Bulgaria,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,46,
Bulgaria,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,35,
Bulgaria,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,20,
Bulgaria,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,45,
Bulgaria,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,29,
Bulgaria,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,24,
Bulgaria,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,46,
Bulgaria,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,33,
Bulgaria,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,17,[0]
Bulgaria,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,50,
Bulgaria,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,39,
Bulgaria,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,26,
Bulgaria,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,35,
Cyprus,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,15,[0]
Cyprus,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,20,[0]
Cyprus,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,66,[0]
Cyprus,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,27,
Cyprus,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,29,
Cyprus,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,44,
Cyprus,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,:, [1] 
Cyprus,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,:, [1] 
Cyprus,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,:, [1] 
Cyprus,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,:, [1] 
Cyprus,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,:, [1] 
Cyprus,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,:, [1] 
Cyprus,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,20,[0]
Cyprus,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,24,[0]
Cyprus,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,56,[0]
Czech Republic,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,27,
Czech Republic,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,12,
Czech Republic,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,61,
Czech Republic,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,40,
Czech Republic,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,9,
Czech Republic,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,51,
Czech Republic,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,32,
Czech Republic,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,12,
Czech Republic,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,56,
Czech Republic,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,41,
Czech Republic,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,14,
Czech Republic,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,45,
Czech Republic,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,43,
Czech Republic,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,14,
Czech Republic,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,43,
Germany,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,44,
Germany,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,13,
Germany,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,43,
Germany,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,49,
Germany,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,15,
Germany,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,36,
